ID,Query,Gold_label,Note,Coding,Definition,Grambank_ID_desc
GB132,Is a pragmatically unmarked constituent order verb-medial for transitive clauses?,1,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Find the order of core arguments in the language, either in the text of the grammar or in examples involving full NP core arguments.
2. Code 1 if the pragmatically unmarked constituent order is consistently SVO.
3. Code 1 if the pragmatically unmarked constituent order is consistently OVS.
4. Code 1 if the unmarked constituent order is free and the author states that there is a pragmatically unmarked constituent order for transitive clauses in which the verb occurs between the subject (A argument) and the object (P argument).
5. Code 1 if the unmarked constituent order is free and there are examples of a pragmatically unmarked constituent order which is SVO or OVS.
6. Code 0 if the grammar states that the language has a fixed word order for transitive clauses that is not SVO or OVS.
7. Code 0 if the grammar states the language has free or flexible word order but any SVO or OVS constituent order is pragmatically marked.
8. Code 0 if the constituent order is SVO or OVS only in examples involving pragmatic marking (contrastive markers, inferential markers, topic change, foregrounding, etc.).
9. Code ? if the pragmatically unmarked constituent order(s) is not mentioned and cannot be determined by examining examples.","This feature focuses on the relative order of the verb and its [core arguments](https://github.com/grambank/grambank/wiki/Core-arguments-(S,-A-and-P)) in a transitive clause. Any constituents other than the core arguments (A, P) and the verb of a transitive clause should be ignored. All questions concerning order of constituents aim to capture the pragmatically unmarked order between full NP constituents (not pronouns). Do not consider ‘left or right-dislocation’, accompanied by intonational signals or pragmatically marked constructions such as focus. If the verb phrase consists of several elements it is the lexical verb that counts. The position of auxiliaries/TAME marking elements can be ignored.",GB132 TransVMedOrder
GB133,Is a pragmatically unmarked constituent order verb-final for transitive clauses?,0,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Find the order of core arguments in the language, either in the text of the grammar or in examples involving full NP core arguments.
2. Code 1 if the pragmatically unmarked constituent order is consistently SOV.
3. Code 1 if the pragmatically unmarked constituent order is consistently OSV.
4. Code 1 if the unmarked constituent order is free and the author states that there is a V-final constituent order for transitive clauses that is pragmatically unmarked.
5. Code 1 if the constituent order is described as free and there are examples of a pragmatically unmarked constituent order which is SOV or OSV.
6. Code 0 if the grammar states that the language has a fixed word order for transitive clauses that is not SOV or OSV.
7. Code 0 if the grammar states the language has free or flexible word order but any V-final constituent order is pragmatically marked.
8. Code 0 if the constituent order is V-final only in examples involving pragmatic marking (contrastive markers, inferential markers, topic change, foregrounding, etc.).
9. Code ? if the pragmatically unmarked constituent order(s) is not mentioned and cannot be determined by examining examples.","This feature focuses on the relative order of the verb and its [core arguments](https://github.com/grambank/grambank/wiki/Core-arguments-(S,-A-and-P)) in a transitive clause. Any constituents other than the core arguments (A, P) and the verb of a transitive clause should be ignored. All questions concerning order of constituents aim to capture the pragmatically unmarked order between full NP constituents (not pronouns). Do not consider ‘left or right-dislocation', accompanied by intonational signals or pragmatically marked constructions such as focus. If the verb phrase consists of several elements it is the lexical verb that counts. The position of auxiliaries/TAME marking elements can be ignored.",GB133 TransVFinalOrder
GB134,Is the order of constituents the same in main and subordinate clauses?,1,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Find the order of core arguments in the language in main clauses, either in the text of the grammar or in simple clause examples involving full NP core arguments.
2. Find the order of core arguments in subordinate clauses, either in the text of the grammar or in examples involving subordinate clauses.
3. If exactly the same basic word orders that are possible in pragmatically unmarked main clauses are also possible in subordinate clauses, code 1.
4. If all of the basic word orders that are possible in pragmatically unmarked main clauses are possible in subordinate clauses, but some additional word orders are also possible in subordinate clauses, code 1.
5. If the grammar states generally that the language has free or flexible word order and examples appear to show the same word order pattern(s) in subordinate clauses as in main clauses, code 1 and include a comment to indicate that coding was based on examples.
6. If the grammar states generally that the language has free or flexible word order and there is insufficient information about subordinate clauses, code ? and provide a comment about the unavailable evidence.","This feature focuses on whether the basic word order(s) of main clauses are possible in subordinate clauses. A ‘yes’ response for this feature indicates that subjects, verbs, and objects occur in the same order in subordinate clauses as in main clauses. For example, the order between ‘woman’, ‘man’, and ‘chases’ is the same in the simple clause *the woman chases the man* as in the subordinate clause of *I think that the woman chases the man* in English, and this feature asks if it is the same in target languages. In languages with flexible word order it is sufficient for a 1 if all pragmatically unmarked main clause orders are possible in subordinate clauses, even if there are additional word order alternatives in subordinate clauses that are not available in main clauses. Subordinate clauses involving reported speech (e.g. *He said that the woman chases the man.*) should be disregarded.",GB134 MainSubSameOrder
GB135,Do clausal objects usually occur in the same position as nominal objects?,1,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Find the word order of transitive clauses involving nominal objects (often mentioned explicitly).
2. Find the word order of transitive clauses involving clausal objects (often inferable from examples if not discussed explicitly).
3. Code 1 if clausal objects occur in the same position or same set of possible positions as nominal objects.
4. Code 0 if clausal objects occur in a different position than the pragmatically unmarked position(s) of nominal objects.
5. Code 0 if clausal objects occur in a fixed position while nominal objects can occur in several different positions in a language with relatively free word order.
6. If no information on clausal objects can be found and insufficient examples are provided to determine whether clausal objects occur in the same position(s) as nominal objects, code ? and provide a comment regarding the lack of evidence.","This feature involves a comparison of the word order in transitive clauses with nominal objects with order in clauses with clausal objects. By clausal objects here we mean clauses that are directly governed by a finite verb (typically verbs of ‘wanting’, ‘saying’, etc.). In other words, complement clauses are a specific type of subordinate clauses and are not relative clauses. For example, the objects in _I like **apples**_ (nominal object) and _I like **that you play the piano every morning**_ (clausal object) are in the same position (SVO). Many of the languages that do not place clausal objects in the same position as nominal objects are SOV languages that use SVO order for (long) clausal objects. This question aims to discern whether these clausal objects are treated like prototypical nominal direct objects (not indirect or obliques). This is not always explicitly stated by the descriptive work, but an investigation into the examples and perhaps even appended text of the grammar should typically reveals evidence for answering this question.",GB135 SUBClauseInOPosition
GB136,Is the order of core argument (i.e. S/A/P) constituents fixed?,0,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Find the order of core arguments in the language, either in a description of word order patterns or in the examples in the grammar.
2. Determine whether order permutations i) are possible, ii) do not change the propositional content and iii) do not require further elements (particles, cleft components, adjuncts) or intonational signaling.
3. If the three conditions of step 2 are all met, code 0 (order is not fixed).
4. If any of the three conditions of step 2 is not met, code 1 (order is fixed).
5. If no discussion of fixed or free order of core arguments is provided in the grammar and it is unclear whether examples demonstrating word order permutations meet criteria (ii) and (iii) in step 2, code ? and provide a comment regarding the possible orders.","The order of core arguments is fixed if you cannot permute the order of core constituents (S, A, and P) and the verb without either i) changing the propositional content of the clause or ii) requiring intonational signaling or further elements (particles, cleft components, adjuncts).",GB136 WordOrderFixed
GB137,Can standard negation be marked clause-finally?,0,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Find the section in the available descriptive literature that deals with negation.
2. Consider all the described standard negation constructions (i.e. those that negate dynamic verbal predicates in declarative mood).
3. If a negative marker is clause-final in any construction identified in step 2, code 1 for this feature.
4. If there are multiple markers of standard negation and one occurs clause-finally, code 1 for this feature (GB137) (and if the other marker is clause-initial code 1 for [GB138 Can standard negation be marked clause-initially?](https://github.com/grambank/Grambank/wiki/GB138)).
5. If there is no clause-final marker of clausal negation, code 0.
6. If clause-final markers of clausal negation only occur in pragmatically marked constructions, or with non-verbal or stative predicates, or in non-declarative clauses, code 0.
7. If a marker of standard negation only occurs clause-finally as a result of argument omission (and occurs in a non-final position when independent nominal or pronominal arguments are included), code 0.","This feature refers to standard negation, or the construction(s) that mark negation of (at least) dynamic (i.e. non-stative) verbal predicates in declarative mood. It is possible that the same negation construction will be used for other purposes as well (e.g. with stative or non-verbal predicates), but clauses involving predicates other than the aforementioned dynamic verbal predicates in declarative mood should be disregarded. 

The position ‘clause-final’ includes [suffixes](https://github.com/grambank/grambank/wiki/Affixes-and-clitics) on verbs in verb-final clauses, even if they are not the very last suffix on the verb. Prefixes on clause-final verbs do not count as clause-final negation. If a negator consists of two obligatory elements and only one is clause-final, this is sufficient to count as clause-final marking and trigger a 1 for this feature. As with other word order features in this dataset, we are concerned with the order of the negative marker when the clause has its canonical intransitive or transitive word order. We are not interested in cases of argument omission or pragmatically marked constructions (e.g. focus); these should be disregarded in coding this feature.",GB137 NEGFinal
GB138,Can standard negation be marked clause-initially?,1,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Find the section in the available descriptive literature that deals with negation.
2. Consider all the described standard negation constructions (i.e. those that negate dynamic verbal predicates in declarative mood).
3. If the negative marker is clause-initial in any construction identified in step 2, code 1.
4. If there are multiple markers of standard negation and one is clause-initial, code 1 (and if the other is clause final, code 1 for [GB137	Can standard negation be marked clause-finally?](https://github.com/grambank/Grambank/wiki/GB137) as well).
5. If there is no clause-initial marker of clausal negation, code 0.
6. If clause-initial markers of clausal negation only occur in pragmatically marked constructions, or with non-verbal or stative predicates, or in non-declarative clauses, code 0.
7. If a marker of standard negation only occurs clause-initially as a result of argument omission (and occurs in a non-initial position when independent nominal or pronominal arguments are included), code 0.","This feature focuses on standard negation, or the construction(s) that mark negation of (at least) dynamic (i.e. non-stative) verbal predicates in declarative mood. It is possible that the same negation construction will be used for other purposes as well (e.g. with stative or non-verbal predicates), but clauses involving predicates other than the aforementioned dynamic verbal predicates in declarative mood should be disregarded.

The position ‘clause-initial’ includes [prefixes](https://github.com/grambank/grambank/wiki/Affixes-and-clitics) on clause-initial verbs, even if the negator is not the left-most prefix, but suffixes on clause-initial verbs do not count as clause-initial negation. If the negator consists of two obligatory elements and only one is clause-initial, this is sufficient to count as clause-initial negation and to trigger a 1 for this feature. As with other word order features in this dataset, we are concerned with the order of the negative marker when the clause has its canonical intransitive or transitive word order. We are not interested in cases of argument omission or pragmatically marked constructions (e.g. focus); these should be disregarded in coding this feature.",GB138 NEGInitial
GB139,Is there a difference between imperative (prohibitive) and declarative negation constructions?,1,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Find the section in the available descriptive literature that deals with negation.
2. Find the section that deals with imperatives.
3. If there is no source that describes negative imperatives (or prohibitives), code ? for this feature.
4. If there are two different negators, code 1.
5. If negative imperatives and declarative constructions contain the same markers, but in a systematically different order, code 1.
6. If negative imperatives contain any other negative elements that are not found in negative declaratives, or if negative imperatives require any other modification (e.g. loss of finiteness), code 1.
7. If negative imperatives and declarative negation constructions are expressed with the same elements in the same general order, code 0.","Is the negative construction for declarative negation (e.g. *I don't drink.*) different from the negative imperative (e.g. *don't drink!*). This feature covers more than only different negators: a different order, loss of finiteness or the addition of new elements also count as differences. If a language-specific analysis indicates two different constructions for negative imperative and prohibitive, then we are only concerned with the construction that negates the traditional imperative function here.",GB139 NEGProhibitive
GB140,"Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?",1,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Find the section in the available descriptive literature that deals with negation.
2. Find the sections that describe locational, existential and nominal predication.
3. If at least one of these three has a different negator from verbal negation, code this feature as 0.
4. If you can only find information on one of these three, and it is expressed with the same negator as verbal negation, code as ?.
5. If the source is extensive and only brings up 2 out of 3 of the functions, we can probably safely assume that if the third one was different it would have bene mentioned. Therefore we can code 1. However if the description is minimal, we should code ? because the author could just have missed the third kind of function.
6. If you cannot find information on any of these three categories of non-verbal negation, code as ?.","This feature pertains only to the negative marker itself, be it an independent particle, verb, auxiliary, clitic or affix. This feature covers three kinds of non-verbal negation: locational (*The dog is not in the kitchen.*), existential (*Hogwarts does not exist.*) or nominal predication (*Ursula is not a witch.*).",GB140 SameNEGLocExistNom
GB146,Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?,0,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Check sections in a grammar on case marking, argument marking in general, simple clauses, verbal morphology, and look for expressions of hunger, thirst, pain, sickness, vomiting, cold, cramps, sleepiness, anger and happiness.
2. Code 1 if you find at least three examples of non-controlled experiences coded with a specialized construction that is different from the typical way to express (controlled) events or states.
3. Code 0 if an author explicitly mentions that such constructions do not exist in the language (e.g. they did not find any although they were expected to occur because they are found in neighboring languages).
4. Code 0 if you find examples of uncontrolled events or states that are expressed like any other (controlled) event or state, but less than three examples of uncontrolled events or states that are coded in a standard way.
5. Code ? if nothing is said on the topic and there is not enough data to know whether such constructions exist or not.","In a number of languages, predicates referring to uncontrolled events or states happening to animate participants are encoded differently from those that refer to controlled events. Often, such a distinction surfaces in predicates referring to sensations (such as hunger, thirst, pain, cold, cramps, sleepiness, etc.), emotions (anger, happiness), or cognitive states (forgetting, remembering). These uncontrolled predicates may be found in specialized constructions, including different case frames (‘sleep hits me’), special conjugation classes of verbs or adjectives, dedicated (modal) markers for control vs. non-control, etc. Other terms that may be used in the literature are non-volitional, non-agentive, non-volitive or involuntary. Note that we are not interested in how stative events with *inanimate* experiencers are coded: their coding is irrelevant, whether they show distinctions with controlled events or states or not. The existence of verbal derivations such as passive or causative does not count here. At least three different predicates should show a special kind of construction to code 1 for this feature.",GB146 VControl
GB147,Is there a morphological passive marked on the lexical verb?,1,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Code 1 if a source mentions a phonologically bound morpheme that marks passive clauses. 
2. Code 1 if there is no information on phonological (in)dependence but the relevant passivizing marker (auxiliary or particle) is orthographically bound to the verb. Add a comment that your analysis is based on orthography here.
3. Code 1 if you identify a phonologically bound passive marker in the examples/texts provided in a source. Investigate sections on verb morphology, valency change and argument structure.
4. Code 0 if a source mentions that there is no passive.  
5. Code 0 if a source mentions a phonologically free passive marker or other means of passivization, but none that are phonologically bound to the verb
6. Code 0 if a grammar treats other valency changing operations in considerable depth but does not mention passive constructions.
7. Code ? if there are examples that contain a potential passivizing construction but their analysis remains inconclusive.
8. Code ? if there are no sources treating valency changing operations in the language or if treatment of them is very limited.","Passivization is a detransitivizing operation that takes a transitive clause (*The dog bites the man.*) and turns it into an intransitive clause by promoting the [P](https://github.com/grambank/grambank/wiki/Core-arguments-(S,-A-and-P)) argument (*the man*) to morphosyntactic [S](https://github.com/grambank/grambank/wiki/Core-arguments-(S,-A-and-P)) function. In the resulting intransitive clause, the former [A](https://github.com/grambank/grambank/wiki/Core-arguments-(S,-A-and-P)) argument (*the dog*) either vanishes or adopts an oblique function: *The man is bitten (by the dog).* ‘Mediopassives’, ‘anticausatives’ and the sort (e.g. ‘x breaks the vase’ > ‘the vase breaks’) also count as passives. This question targets [phonologically bound](https://github.com/grambank/grambank/wiki/Wordhood-and-phonological-boundness-or-independence) passive markers on lexical verbs. Anything that happens with auxiliaries is irrelevant here.

Sometimes a language uses a combination of an auxiliary and a special form of the verb to express passive clauses. This verb form may be called a 'participle' or 'infinitive'. If such participial or infinitival forms are morphologically marked (that is, they are not unmarked/zero-marked), they also trigger a 1 for this feature.",GB147 PassiveBoundV
GB148,Is there a morphological antipassive marked on the lexical verb?,0,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Code 1 if a source mentions a phonologically bound morpheme to mark antipassive clauses.
2. Code 1 if there is no information on phonological (in)dependence but the relevant antipassive marker is orthographically bound to the verb. Add a comment that your analysis is based on orthography.
3. Code 1 if you identify a phonologically bound antipassive marker in the examples/texts provided in a source.
4. Code 0 if a source mentions that there is no antipassive.
5. Code 0 if a source mentions a phonologically free antipassive marker or other means of marking antipassives, but not one that is phonologically bound to the verb
6. Code 0 if a grammar treats other valency changing operations in considerable depth but does not mention antipassive constructions.
7. Code ? if there are examples that contain a potential antipassive construction but their analysis remains inconclusive.
8. Code ? if there are no sources treating valency changing operations in the language or if treatment of them is very limited.","An antipassive marker detransitivizes verbs by removing the [P](https://github.com/grambank/grambank/wiki/Core-arguments-(S,-A-and-P)) argument or realizing it as an oblique argument. In a construction with ergative alignment, this means that the [A](https://github.com/grambank/grambank/wiki/Core-arguments-(S,-A-and-P)) argument of a transitive clause is encoded as the [S](https://github.com/grambank/grambank/wiki/Core-arguments-(S,-A-and-P)) argument in a corresponding antipassive clause. An antipassive marker often also has other detransitivizing functions, such as reflexivization, reciprocal, passive, or anticausative.  In practice, this feature targets any intransitivising marker that is not, or not only, a reflexive, reciprocal, passive, or anticausative marker. This question targets productive [phonologically bound](https://github.com/grambank/grambank/wiki/Wordhood-and-phonological-boundness-or-independence) antipassive markers on lexical verbs, as well as reduplication. Zero-marking or the removal of a transitivizing marker is not sufficient for a 1. Anything that happens with auxiliaries is irrelevant here. If the antipassive marker is only applied in a limited set of probably lexicalized items, it does not trigger 1.",GB148 AntipassiveBoundV
GB149,Is there a morphologically marked inverse on verbs?,0,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Code 1 if the grammar discusses a marker on the verb that encodes that the patient outranks the agent on an animacy or person hierarchy. Be sure to consult sections dealing with argument marking, verbal derivation and verbal morphology in general. Sometimes authors do not explicitly discuss the function of these markers or they do not present a hierarchy, but they may present a paradigm from which you can figure out the pattern.
2. Code 1 if different indexes are used according to whether the patient outranks the agent on an animacy or person hierarchy or the reverse is true.
3. Code 0 if there are no signs of such a system in the language.","Inverse systems are based on an animacy, person, or topicality hierarchy. Inverse markers indicate that the patient outranks the agent on the hierarchy. In a system that has a hierarchy [speech act participants > 3SG pronouns > humans > animals, etc.], for example, ‘man INV-bite dog’ would mean ‘the dog bit the man’. Note that in some languages, there are portmanteau morphemes that both function as person [indexes](https://github.com/grambank/grambank/wiki/Indexing-vs.-pronouns) on verbs and as direct/inverse markers. They would trigger 1 for this question. This feature targets [phonologically bound](https://github.com/grambank/grambank/wiki/Wordhood-and-phonological-boundness-or-independence) inverse markers.",GB149 InverseBoundV
GB150,Is there clause chaining?,?,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Code 1 if the language can express a sequence of events through a series of clauses with morphologically reduced verb forms that are dependent on a single, fully-specified verb form (which typically occurs in the final clause).
2. Code 0 if the language can express a sequence of events through a set of verbs or verb phrases, but these verbs are each fully inflected (i.e. there are not reduced verb forms that depend on a single fully-inflected form for specification of required grammatical categories).
3. Code 0 and consider [GB118](https://github.com/grambank/Grambank/wiki/GB118) if the language has constructions involving a sequence of verbs, but the sequence of verb forms always functions as a single predicate rather than a series of clauses.
4. Code 0 and see [GB122](https://github.com/grambank/Grambank/wiki/GB122) if the language has a construction that involves multiple verbs in sequence, but these verbs appear to function as a phonological and grammatical word, and/or describe a single event rather than separate propositions.
5. If you are uncertain whether a construction involving a series of clauses is clause chaining or instead a sequence of subordinated clauses, either open an issue to discuss the data or code ? and provide a comment.
6. If you are uncertain whether there is a construction that meets the criteria above for clause-chaining or whether all examples involving series of verbs exemplify another construction (e.g. serial verbs or verb compounding), code ? and provide a comment.","Clause-chaining involves sequences of medial clauses (i.e. formally reduced or restricted clauses that do not have the full marking that usually occurs on the verb) which are dependent on a single, fully inflected verb that often (but not always) occurs in final clause. Clause chains may also be referred to as topic chains or as sequences of medial clauses/medial verbs. Crucially, this construction involves a single clause with a full, unrestricted, finite verb form and medial clauses that are dependent on it for specification of inflectional categories (e.g. TAM). 

Clause chains are often used to describe sequences of events, and the medial verbs involved may be marked by [special affixes to indicate temporal relationships](https://github.com/grambank/Grambank/wiki/GB152). Clause chains may also include markers of [switch reference](https://github.com/grambank/Grambank/wiki/GB151). Medial verbs in some languages may be marked in the usual way for person/number of their arguments, though they generally lack some other canonical verbal inflection or involve specific marked verb forms that cannot be used in freestanding clauses. 

There is considerable debate regarding the syntax of clause chaining generally and within individual languages. This construction is not merely a series of juxtaposed minimal clauses, as it requires dependency on one fully specified clause for full interpretation. It is also not straightforwardly a series of subordinated clauses (as in the series of temporal adjuncts in English, *Before he ate, while he was cooking the soup, he added salt.*). The syntactic relationship between clauses in clause chains is often described as a special type of coordination or a form of cosubordination.

In some cases clause-chaining may be difficult to distinguish from [serial verb constructions](https://github.com/grambank/Grambank/wiki/GB118). Remember that a serial verb construction involves a set of verbs or verb phrases that function as a single predicate, whereas clause-chaining involves a set of *clauses* with formally reduced verbs, all dependent on a single fully specified verb form. Clause-chaining is also different from [verb compounding](https://github.com/grambank/Grambank/wiki/GB122) in that the clauses in clause chaining are [phonologically independent](https://github.com/grambank/grambank/wiki/Wordhood-and-phonological-boundness-or-independence) and express separate propositions, which is not the case for verb compounding. In cases where it is unclear which of these constructions is represented by the examples in the grammar, a ? may be coded, but be sure to indicate in the comments that you were unable to determine which of these constructions is demonstrated in the relevant examples.",GB150 ClauseChain
GB151,"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?",0,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Examine sections of the grammar that describe clause combining and multi-clausal constructions, or examine examples of multi-clausal constructions if the grammar does not explicitly designate sections to describe multi-clausal constructions.
2. Code 1 if there is a marker or morphological alternation in the verbal domain that signals whether the subject of a clause has the same or a different referent as/than an argument (usually the subject) of an adjacent clause.
3. Code 1 if there is a marker that signals (non-)coreference between an argument of a clause and an argument of an adjacent clause, with the opposite unmarked (e.g. non-coreference marked overtly and coreference unmarked).
4. Code 0 if there are no morphological alternations associated with coreference of arguments in adjacent clauses.","Is there an overt marker [on the verb](https://github.com/grambank/grambank/wiki/%27on-the-verb-noun%27-or-%27by-morphology%27) that marks whether the argument has the same/a different referent as/than an argument of the following clause? Some languages (e.g. Kashaya) signal switch reference by using different allomorphs of TAM markers depending on whether the subject of the following clause is the same or different. Some systems (e.g. Southeastern Pomo) only have special morphology to indicate different subjects, whereas the contrasting morphological pattern that is used for coreferential subjects can also be used for some combinations of clauses with different referents.",GB151 SwitchReference
GB152,Is there a morphologically marked distinction between simultaneous and sequential clauses?,0,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. If there is a marker on the verb that indicates that the event described in an adjacent clause is temporally simultaneous with the marked clause, code 1.
2. If there is a marker on the verb that indicates that the event described in an adjacent clause is temporally sequential with the marked clause, code 1.
3. If clauses or verbs are combined in a way (e.g. through subordination) that implies sequential or simultaneous action and no overt verb marker is dedicated to this distinction, code 0.
4. If simultaneous or sequential temporal relationships are implied through the use of imperfective aspect or adverbial elements other than a dedicated verbal marker, code 0.",This question is concerned with whether there is an overt marker dedicated to signaling the distinction between temporally simultaneous and sequential actions. If sequential meaning is a secondary function of an imperfective aspect this does not count; it must be indicated by a devoted marker. The language does not need to express both sequential and simultaneous temporal relationships overtly; one marker devoted to either function is sufficient to trigger a 1.,GB152 SimulSeqBound
GB155,Are causatives formed by affixes or clitics on verbs?,1,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Code 1 if a source mentions a phonologically bound morpheme that marks causatives.
2. Code 1 if there is no information on phonological (in)dependence but the relevant causative marker is orthographically bound to the verb. Add a comment that your analysis is based on orthography here.
3. Code 1 if you identify a phonologically bound causative marker in the examples/texts provided in a source.
4. Code 0 if a source mentions that there is no causative.  
5. Code 0 if a source mentions a periphrastic or phonologically independent causative construction, but not one marked with a bound marker.  
6. Code 0 if a grammar treats other valency changing operations in considerable depth but does not mention causative constructions.
7. Code ? if there are examples that contain a potential causative construction but their analysis remains inconclusive.  
8. Code ? if there are no sources treating valency changing operations in the language or if treatment of them is very limited.","A causative is a valency increasing operation that introduces a causer core argument that makes a non-subject argument do or become something (e.g. ‘x eats’ -> ‘y feeds x’ = ‘y causes x to to eat’). Note that both causatives adding an argument to a transitive clause (*I drink milk* -> *x causes me to drink milk*) and those adding an argument to an intransitive clause (*I sit* -> *x causes me to sit*) are targeted by this question. This question targets [productive](https://github.com/grambank/grambank/wiki/Productivity), [phonologically bound](https://github.com/grambank/grambank/wiki/Wordhood-and-phonological-boundness-or-independence) causative markers. Lexicalized causative verbs should be disregarded for this feature.",GB155 CAUSBound
GB156,Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?,0,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Code 1 if a source mentions a causative construction that features an element that originates as a verb for ‘to say’.
2. Code 1 if you spot an unambiguous causative construction that features an element that otherwise means ‘to say’ (e.g. where the causee is an inanimate entity).
3. Code 0 if there is a causative construction with an element that otherwise occurs as a verb that cannot be translated as ‘to say’. Mention the verb in the comments.
3. Code 0 if causative constructions are comprehensively discussed, but nothing is said about a causative construction featuring a ‘say’ element.
4. Code 0 if there are no causative constructions.
5. Code ? if you spot potential causative constructions featuring a ‘say’ element, but the analysis is inconclusive.
6. Code ? if there are no sources treating causatives or other valency changing operations in the language or if treatment of them is very limited.","A causative is a valency increasing operation that introduces a causer subject that makes a non-subject argument do or become something (e.g. ‘x eats’ -> ‘y feeds x’ = ‘y causes x to to eat’). Both causatives adding an argument to a transitive clause (*I drink milk* -> *x causes me to drink milk*) and those adding an argument to an intransitive clause (*I sit -> x causes me to sit*) are included in this feature. This question targets causative constructions with an element that clearly originated as a verb for ‘to say’ (e.g. *I said for the stone to fall* to mean ‘I made the stone fall’). Various verbs of saying count for this feature, including ‘to say’, ‘to speak’ and ‘to call’. If another verb is involved that cannot be easily translated as ‘to say’, e.g. ‘ask’, code 0 but mention the verb in the comments.",GB156 CAUSSay
GB158,Are verbs reduplicated?,1,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Code 1 if a source mentions productive verbal reduplication.
2. Code 1 if you identify productively reduplicated verbs in a source.
3. Code 0 if a source mentions that there is no productive (verbal) reduplication.
4. Code 0 if a source discusses reduplication of nouns or other items but not of verbs.
5. Code 0 if the only instances of verbal reduplication are lexicalized.
6. Code ? if there are examples that contain potential verbal reduplication but their analysis remains inconclusive. 
7. Code ? if you suspect the author may have missed or disregarded verbal reduplication.","A verb is reduplicated if its root is fully or partially repeated. The word class of the outcome of the process is not relevant, as long as the root is a verb. Full repetition of already inflected verbs or units larger than a root does not trigger a 1 for this feature. This feature only targets [productive](https://github.com/grambank/grambank/wiki/Productivity) reduplication. Reduplication in closed classes (e.g. only a small, closed conjugation class) is not relevant. Lexicalized examples are irrelevant.",GB158 RedupV
GB159,Are nouns reduplicated?,0,Datapoint inherited from Danielsen’s work in the database of South American Indigenous Language Structures (SAILS).,"1. Code 1 if a source mentions productive reduplication of nouns.
2. Code 1 if you identify productively reduplicated nouns in a source.
3. Code 0 if a source mentions that there is no productive reduplication (of nouns).
4. Code 0 if a source discusses reduplication of verbs or other items but not of nouns.
5. Code 0 if the only instances of reduplicated nouns are lexicalized.
6. Code ? if there are examples that contain potential reduplicated nouns but their analysis remains inconclusive. 
7. Code ? if you suspect the author may have missed or disregarded reduplicated nouns.","A noun is reduplicated if its root is fully or partially repeated. The word class of the outcome of the process is not relevant, as long as the root is a noun. Full repetition of already inflected nouns or units larger than a root does not trigger a 1 for this feature. This feature only targets [productive](https://github.com/grambank/grambank/wiki/Productivity) reduplication. Reduplication in closed classes (e.g. kinship terms) is not relevant. Lexicalized examples are irrelevant.",GB159 RedupNoun
